Incident_Address,fines,missed_count,total_requests
6215 Brownlee Dr,0,1,1
"6215 Robertson Ave, Nashville, TN 37209, United States",200,2,2
"6216 Bresslyn Rd, Nashville, TN 37205, United States",200,2,2
"6216 Morrow Rd, Nashville, TN 37209, United States",0,1,1
"6217 DEL SOL DR, 37189",200,2,2
6217 Robertson Ave,0,1,1
6218 LOUISIANA AVE,0,1,1
"622 Estes Rd, Nashville, TN 37215, United States",800,5,5
"622 Mcferrin Ave, Nashville, TN 37206, United States",0,1,1
"622 Pippin Dr, Nashville, TN 37013, United States",200,2,2
622 SHELBY AVE,200,2,2
"622 Templewood Dr, Nashville, TN 37214, United States",0,1,1
622 n 5th st,0,1,1
6221 Harding Pike,0,1,1
"6224 DEL SOL DR, 37189",0,1,1
6224 del sol dr,0,1,1
"6225 Robin Hill Rd, Nashville, TN 37205, United States",200,2,2
6226 DEAL AVE,0,1,1
"6228 DEL SOL DR, 37189",0,1,1
"6229 Del Sol Dr, Whites Creek, TN 37189, USA",0,1,1
"623 CORNELIA CT, 37217",0,1,1
"623 Cornelia Ct, Nashville, Tennessee, 37217",0,1,1
623 E Trinity Ln,0,1,1
"623 Larkin Springs Rd, Nashville, TN 37115, United States",400,3,3
"623 Mayview Dr, Madison, TN 37115, United States",0,1,1
"623 N 5th St, Nashville, TN 37207, United States",0,1,1
"6232 Henry Ford Dr, Nashville, TN 37209, United States",0,1,1
"624 Cold Spring Dr, Nashville, TN 37013, United States",0,1,1
"624 Country Meadow Ct, Nashville, TN 37013, United States",0,1,1
"624 Estes Rd, Nashville, TN 37215, United States",400,3,3
"624 Rochelle Dr, Nashville, TN 37220, United States",0,1,1
"624 Shady Ln, Nashville, TN 37206, United States",0,1,1
"624 Southgate Ave, Nashville, TN 37203, United States",0,1,1
"624 Watsonwood Dr, Nashville, TN 37211, United States",0,1,1
"6245 Del Sol Dr, Whites Creek, Tennessee, 37189",0,1,1
"625 8th Ave S, Nashville, TN 37203, United States",400,3,3
625 8th ave S,0,1,1
"625 Betty Lou Dr, Nashville, TN 37115, United States",0,1,1
"625 COPPER RIDGE TRL, 37013",0,1,1
"625 May Ct S, Nashville, TN 37115, United States",0,1,1
"625 Roxanne Dr, Nashville, TN 37013, United States",0,1,1
626 Benton Ave B,0,1,1
"626 Davidson Rd, Nashville, TN 37205, United States",400,3,3
"626 E Campbell Rd, Madison, Tennessee, 37115",0,1,1
"626 E Campbell Rd, Nashville, TN 37115, United States",0,1,1
"626 Freedom Pl, Nashville, TN 37209, United States",0,1,1
"626 Galaxie Dr, Nashville, TN 37209, United States",0,1,1
"626 Huntington Pkwy, Nashville, TN 37211, United States",0,1,1
626 Neill Ave,0,1,1
626 Oakley Dr,0,1,1
"626 Oakley Dr, Nashville, TN 37220, United States",0,1,1
"626 Ronnie Rd, Nashville, TN 37115, United States",0,1,1
"626 Shelby Ave, Nashville, TN 37206, United States",200,2,6
"627 Farrell Pkwy, Nashville, TN 37220, United States",0,1,1
"627 James Ave, Nashville, TN 37209, United States",0,1,1
"627 Lischey Ave, Nashville, TN 37207, United States",200,2,2
627 Lischey ave,0,1,1
"627 OLD HICKORY BLVD, 37115",0,1,1
"627 Oakley Dr, Nashville, TN 37220, United States",0,1,1
"627 Old Hickory Blvd, Nashville, TN 37115, United States",0,1,1
"627 Rowan Ct, Nashville, TN 37207, United States",0,1,1
"627 W Old Hickory Blvd, Madison, Tennessee, 37115",0,1,1
"628 Annex Ave, Nashville, TN 37209, United States",0,1,1
"628 Annex Ave, Nashville, Tennessee, 37209",0,1,1
"628 Farview Dr, Nashville, TN 37115, United States",0,1,1
"628 Magnolia Ln, Nashville, TN 37211, United States",0,1,1
628 OLD HICKORY BLVD,0,1,1
"628 Roxanne Dr, Nashville, TN 37013, United States",800,5,5
"628 Vantrease Rd, Nashville, TN 37115, United States",400,3,3
"628 W Green Ln, Nashville, TN 37207, United States",200,2,2
"628 W Old Hickory Blvd, Nashville, TN 37115, United States",200,2,2
628 harding pl,0,1,1
"629 Andrew Rucker Ln, Nashville, TN 37211, United States",200,2,6
"629 Andrew Rucker Ln, Nashville, Tennessee, 37211",0,1,1
"629 Baldwin Ct, Nashville, TN 37207, United States",0,1,1
"629 Cherry Glen Cir, Nashville, TN 37215, United States",0,1,1
"629 Maplewood Ln, Nashville, TN 37216, United States",0,1,1
"629 Oakley Dr, Nashville, TN 37220, United States",0,1,1
"6290 Mt View Rd, Nashville, TN 37013, United States",200,2,2
63 Maury St,0,1,1
"630 CENTER ST, 37115",0,1,1
"630 Center St, Nashville, TN 37115, United States",0,1,1
"630 E CAMPBELL RD, 37115",0,1,1
"630 Huntington Pkwy, Nashville, TN 37211, United States",200,2,2
"630 McMurray Dr, Nashville, TN 37211, United States",0,1,1
"630 Vernon Ave, Nashville, TN 37209, United States",400,3,10
"630 Woodett Dr, Nashville, TN 37211, United States",0,1,1
"6301 Harding Pike, Nashville, TN 37205, United States",1200,7,2
6302 Franklin Dr,0,1,1
"6302 Franklin Dr, Nashville, TN 37209, United States",0,1,1
"6302 Robertson Ave, Nashville, TN 37209, United States",0,1,1
"6304 Vaughns Gap Ct, Nashville, TN 37205, United States",0,1,1
6305 E Valley Rd,200,2,2
"6305 Freedom Dr, Nashville, TN 37209, United States",0,1,1
6306 freedom dr,0,1,1
"6307 James Ct, Nashville, TN 37209, United States",0,1,1
"6308 Percy Dr, Nashville, TN 37205, United States",0,1,1
"6308 Torrington Rd, Nashville, TN 37205, United States",0,1,1
"6309 Charlotte Pike, Nashville, TN 37209, United States",200,2,2
"6309 Franklin Dr, Nashville, TN 37209, United States",0,1,1
"6309 Robertson Ave, Nashville, TN 37209, United States",400,3,1
"631 Blackstone Ave, Nashville, TN 37115, United States",0,1,1
"631 E CAMPBELL RD, 37115",0,1,1
"631 Old Hickory Blvd, Nashville, TN 37209, United States",0,1,1
631 Watsonwood Dr,0,1,1
631 e trinity ln,0,1,4
631 rowan ct,0,1,1
"6312 Robin Hill Rd, Nashville, TN 37205, United States",0,1,1
6313 HARDING PIKE,600,4,2
"6315 Brownlee Dr, Nashville, TN 37205, United States",0,1,1
6315 E Valley Rd,0,1,1
"6315 Percy Dr, Nashville, TN 37205, United States",0,1,1
6316 E Valley Rd,600,4,1
"6316 St Henry Dr, Nashville, TN 37205, United States",0,1,1
"6317 Frisco Ave, Nashville, TN 37209, United States",0,1,1
"6317 Frisco Ave, Nashville, Tennessee, 37209",0,1,1
"6318 Percy Dr, Nashville, TN 37205, United States",0,1,1
6318 thunderbird dr,0,1,4
"6319 Percy Dr, Nashville, TN 37205, United States",0,1,1
"632 Bixler Ave, Nashville, TN 37115, United States",0,1,1
"632 Cedarmont Dr, Nashville, TN 37013, United States",0,1,1
632 Harding Pl,600,4,1
"632 Kinsey Blvd, Nashville, TN 37115, United States",0,1,1
"632 Mt Hood Dr, Nashville, TN 37013, United States",0,1,1
"632 Roxanne Dr, Nashville, TN 37013, United States",0,1,1
632 Vivian Dr,0,1,1
"632 W Green Ln, Nashville, TN 37207, United States",200,2,2
632 cedarmont dr,0,1,1
632 rowan ct,0,1,1
"6320 Percy Dr, Nashville, TN 37205, United States",0,1,1
"6320 Torrington Rd, Nashville, TN 37205, United States",600,4,4
"6322 Percy Dr, Nashville, TN 37205, United States",0,1,1
"6324 Patton Ave, Nashville, TN 37209, United States",0,1,1
"6324 St Henry Dr, Nashville, TN 37205, United States",0,1,1
"6325 Columbia Ave, Nashville, TN 37209, United States",0,1,1
6326 St Henry Dr,0,1,1
6326 patton ave,0,1,1
"6327 Robin Hill Rd, Nashville, TN 37205, United States",200,2,2
6328 PATTON AVE,0,1,1
"6329 Columbia Ave, Nashville, TN 37209, United States",200,2,2
"6329 Percy Dr, Nashville, TN 37205, United States",0,1,1
633 MCMURRAY DR,0,1,1
"633 Neelys Bend Rd, Nashville, TN 37115, United States",0,1,1
"6330 St Henry Dr, Nashville, TN 37205, United States",0,1,1
6336 percy dr,0,1,1
"634 Benton Ave, Nashville, TN 37204, United States",0,1,1
"634 E CAMPBELL RD, 37115",200,2,2
"634 Woodett Dr, Nashville, TN 37211, United States",200,2,2
634 tobylynn ct,0,1,1
"6342 Torrington Rd, Nashville, TN 37205, United States",0,1,1
"6344 Paddington Way, Nashville, TN 37013, United States",0,1,1
6348 paddington way,0,1,1
"635 Devon Dr, Nashville, TN 37220, United States",400,3,3
"635 OLD HICKORY BLVD, 37209",0,1,1
635 Westboro Dr,0,1,1
"635 Westboro Dr, Nashville, Tennessee, 37209",0,1,1
"6354 Torrington Rd, Nashville, TN 37205, United States",0,1,1
6361 MT VIEW RD,0,1,1
"6361 Mt View Rd, Nashville, TN 37013, United States",0,1,1
"6362 Alamo Pl, Nashville, TN 37209, United States",0,1,1
"637 Baldwin Ct, Nashville, TN 37207, United States",200,2,2
"637 Delaware Ave, Nashville, TN 37115, United States",0,1,1
"637 James Ave, Nashville, Tennessee, 37209",0,1,1
"637 Westboro Dr, Nashville, TN 37209, United States",0,1,1
6377 Alamo Pl,0,1,1
"6378 Ivy St, Nashville, TN 37209, USA",0,1,1
"638 James Ave, Nashville, TN 37209, United States",400,3,1
"638 Pippin Dr, Nashville, TN 37013, United States",0,1,1
638 SHADY LN,0,1,1
"638 W Green Ln, Nashville, TN 37207, United States",0,1,1
"639 Heritage Dr, Nashville, TN 37115, United States",600,4,4
639 James Ave,0,1,1
"639 James Ave, Nashville, TN 37209, United States",400,3,2
"639 W Nocturne Dr, Nashville, TN 37207, United States",0,1,1
"640 Anderson Ln, Nashville, TN 37115, United States",0,1,1
"640 Devon Dr, Nashville, TN 37220, United States",400,3,3
"640 Farview Dr, Nashville, TN 37115, United States",0,1,1
"640 SHIPP LN, 37207",0,1,1
640 Shady Ln B,0,1,1
"640 W Nocturne Dr, Nashville, TN 37207, United States",800,5,2
6400 E Valley CT,0,1,1
"6402 Futura Dr, Nashville, TN 37209, United States",0,1,1
6402 HIGHWAY 100,0,1,1
"6404 Frisco Ave, Nashville, TN 37209, United States",0,1,1
"6404 Robertson Ave, Nashville, Tennessee, 37209",0,1,1
"6405 E Valley Ct, Nashville, TN 37205, United States",0,1,1
"6405 Futura Dr, Nashville, TN 37209, United States",0,1,1
"6406 Frisco Ave, Nashville, TN 37209, United States",0,1,1
"6407 Futura Dr, Nashville, TN 37209, United States",800,5,5
"6408 Futura Dr, Nashville, TN 37209, United States",0,1,1
"6408 TN-1, Nashville, Tennessee, 37205",0,1,1
"6408 TN-100, Nashville, Tennessee, 37205",0,1,1
6409 E Valley Ct,800,5,1
"6409 Robertson Ave, Nashville, TN 37209, United States",0,1,1
6409 Thunderbird Dr A,0,1,1
"6409 Thunderbird Dr, Nashville, TN 37209, United States",0,1,1
6409 futura,400,3,3
"641 Brook Hollow Rd, Nashville, TN 37205, United States",0,1,1
"641 Huntington Pkwy, Nashville, TN 37211, United States",0,1,1
"641 Kinsey Blvd, Nashville, TN 37115, United States",0,1,1
"641 Magnolia Ln, Nashville, TN 37211, United States",0,1,1
641 Old Hickory Blvd 117,0,1,1
641 Old Hickory Blvd 3,0,1,1
"641 Old Hickory Blvd, Brentwood, TN 37027, United States",600,4,4
641 Truxton Ct,200,2,2
641 ermac dr,0,1,1
641 huntington pkwy,0,1,1
641 old hickory blvd #416,0,1,1
641 truxton ct,0,1,1
6410 Frisco Ave,0,1,1
"6410 Frisco Ave, Nashville, TN 37209, United States",0,1,1
"6411 Futura Dr, Nashville, TN 37209, United States",200,2,2
6412 Harding Pike,0,1,1
"6412 Patton Ave, Nashville, TN 37209, United States",400,3,3
"6413 E Valley Ct, Nashville, TN 37205, United States",800,5,3
"6414 Bresslyn Ct, Nashville, TN 37205, United States",0,1,1
"6415 Futura Ct, Nashville, TN 37209, United States",0,1,1
"6417 E Valley Ct, Nashville, TN 37205, United States",200,2,2
"642 Anderson Ln, Nashville, TN 37115, United States",0,1,1
"642 Devon Dr, Nashville, TN 37220, United States",200,2,2
6423 futura dr,200,2,2
"6425 Brownlee Dr, Nashville, TN 37205, United States",0,1,1
643 E CAMPBELL RD,200,2,2
"643 Heritage Dr, Madison, TN 37115, United States",0,1,1
"643 Heritage Dr, Nashville, TN 37115, United States",600,4,4
"6436 Bresslyn Rd, Nashville, TN 37205, United States",0,1,1
6438 CURRYWOOD DR,200,2,2
6438 Currywood Dr,0,1,1
"6441 Brownlee Dr, Nashville, TN 37205, United States",0,1,1
"6445 Bresslyn Rd, Nashville, TN 37205, United States",0,1,1
"645 W Old Hickory Blvd, Nashville, TN 37115, United States",0,1,1
"6456 Paddington Way, Nashville, TN 37013, United States",0,1,1
"646 Ermac Dr, Nashville, TN 37214, United States",0,1,1
"646 W Green Ln, Nashville, TN 37207, United States",0,1,1
646 brook hollow rd,0,1,1
"647 James Ave, Nashville, TN 37209, United States",0,1,1
"647 Oakley Dr, Nashville, TN 37220, United States",0,1,1
"647 River Rouge Dr, Nashville, TN 37209, United States",0,1,1
"648 Huntington Pkwy, Nashville, TN 37211, United States",0,1,1
"648 Roxanne Dr, Nashville, TN 37013, United States",0,1,1
648 pippin dr,0,1,1
"649 Huntington Ridge Dr, Nashville, TN 37211, United States",0,1,1
"649 Rochelle Dr, Nashville, TN 37220, United States",0,1,1
"65 Scobey Dr, Nashville, TN 37210, United States",0,1,1
650 stanvid dr,0,1,1
"6500 Sunnywood Dr, Nashville, TN 37211, United States",0,1,1
"6503 Brownlee Dr, Nashville, TN 37205, United States",0,1,1
6504 JOCELYN HOLLOW RD,0,1,1
"6508 Melinda Dr, Nashville, TN 37205, United States",0,1,1
"651 Harpeth Trace Dr, Nashville, TN 37221, United States",0,1,1
6511 thunderbird dr b,0,1,1
6512 jocelyn hollow rd,0,1,1
"6516 Pennywell Dr, Nashville, TN 37205, United States",200,2,2
"6517 Firestone Ct, Nashville, Tennessee, 37209",0,1,1
"6519 Currywood Dr, Nashville, TN 37205, United States",400,3,2
"652 Old Ezell Rd, Nashville, Tennessee, 37217",0,1,1
"652 Rowan Dr, Nashville, TN 37207, United States",0,1,1
652 old ezell rd,0,1,1
"6520 Brownlee Dr, Nashville, TN 37205, United States",0,1,1
"6520 Cougar Dr, Nashville, TN 37209, United States",0,1,1
"6520 Pennywell Dr, Nashville, TN 37205, United States",200,2,2
"6523 SPRINT DR, 37209",0,1,1
"6523 Sprint Dr, Nashville, TN 37209, United States",0,1,1
"6524 Cornwall Ct, Nashville, TN 37205, United States",0,1,1
6525 thunderbird dr,0,1,1
6526 Cornwall Ct,200,2,2
"6527 CURRYWOOD DR, 37205",200,2,6
"6528 Brownlee Dr, Nashville, TN 37205, United States",200,2,2
6528 Thunderbird Dr,0,1,1
"653 James Ave, Nashville, TN 37209, United States",200,2,2
"653 Ransom Village Way, Nashville, TN 37013, United States",0,1,1
"6530 Currywood Dr, Nashville, TN 37205, United States",200,2,2
"6531 Currywood Dr, Nashville, TN 37205, United States",0,1,1
"6532 Cornwall Ct, Nashville, TN 37205, United States",0,1,1
6532 cornwall ct,0,1,1
"6533 Cornwall Dr, Nashville, TN 37205, United States",0,1,1
"654 Delaware Ave, Nashville, TN 37115, United States",0,1,1
"654 Devon Dr, Nashville, TN 37220, United States",0,1,1
6543 Thunderbird Dr,0,1,1
"655 Devon Dr, Nashville, TN 37220, United States",200,2,2
"655 Heritage Dr, Madison, TN 37115, United States",400,3,3
"655 Heritage Dr, Nashville, TN 37115, United States",400,3,3
"655 Rowan Dr, Nashville, TN 37207, United States",200,2,6
"6552 Marauder Dr, Nashville, TN 37209, United States",0,1,1
657 Brook Hollow Rd,0,1,1
"657 Brook Hollow Rd, Nashville, TN 37205, United States",0,1,1
"658 Huntington Pkwy, Nashville, TN 37211, United States",0,1,1
"659 Roosevelt Ave, Nashville, TN 37115, United States",200,2,2
"659 Westboro Dr, Nashville, TN 37209, United States",0,1,1
"6596 Jocelyn Hollow Rd, Nashville, TN 37205, United States",0,1,1
66 Vaughns Gap Rd,0,1,1
660 Annex Ave B,0,1,1
"660 Annex Ave, Nashville, TN 37209, United States",600,4,10
"660 James Ave, Nashville, TN 37209, United States",0,1,1
660 annex ave,0,1,1
6600 Ascot Dr,400,3,3
"6600 Ascot Dr, Nashville, TN 37013, United States",400,3,3
"6600 Upton Ln, Nashville, Tennessee, 37209",0,1,1
6601 Harcourt Cir,400,3,1
"6604 Ascot Dr, Nashville, TN 37013, United States",0,1,1
6604 Fleetwood Dr,0,1,1
6604 Ormond Dr,1000,6,2
"6604 Ormond Dr, Nashville, TN 37205, United States",0,1,1
"6605 Harcourt Cir, Nashville, TN 37205, United States",0,1,1
"6605 Sussex Cir, Nashville, TN 37205, United States",0,1,1
"6609 Ascot Dr, Nashville, TN 37013, United States",0,1,1
"6609 Clearbrook Dr, Nashville, TN 37205, United States",0,1,1
6609 clearbrook dr,0,1,1
"661 Brook Hollow Rd, Nashville, TN 37205, United States",200,2,2
"662 Franklin Limestone Rd, Nashville, TN 37217, United States",0,1,1
"662 Vernon Ave, Nashville, TN 37209, United States",0,1,1
6620 ASCOT DR,0,1,1
6620 brookmont ter,0,1,1
"6621 Sussex Cir, Nashville, TN 37205, United States",0,1,1
6625 ascot dr,0,1,1
"6631 Clearbrook Dr, Nashville, TN 37205, United States",0,1,1
"6633 Jocelyn Hollow Rd, Nashville, TN 37205, United States",1200,7,1
"6636 Brookmont Terrace, Nashville, TN 37205, United States",0,1,1
"664 Roxanne Dr, Nashville, TN 37013, United States",0,1,1
6640 clearbrook dr,0,1,1
"665 Magnolia Ln, Nashville, TN 37211, United States",0,1,1
"665 ROXANNE DR, 37013",0,1,1
"6670 Jocelyn Hollow Rd, Nashville, TN 37205, United States",0,1,1
"668 Annex Ave, Nashville, TN, USA",0,1,1
668 annex ave,0,1,1
"669 James Ave, Nashville, TN 37209, United States",0,1,1
"669 Magnolia Ln, Nashville, TN 37211, United States",0,1,1
"67 BROOKWOOD TER, 37205",0,1,1
6701 darden pl,0,1,1
"6704 Ascot Dr, Nashville, TN 37013, United States",200,2,2
"6704 Fleetwood Dr, Nashville, TN 37205, United States",0,1,1
"6705 HIGHWAY 100, 37205",200,2,2
"6705 TN-100, Nashville, Tennessee, 37205",0,1,1
"6707 HIGHWAY 100, 37205",0,1,1
6707 Highway 100,0,1,1
"6707 TN-100, Nashville, TN 37205, United States",0,1,4
"6709 Rodney Ct, Nashville, TN 37205, United States",200,2,2
"671 Heritage Dr, Nashville, TN 37115, United States",0,1,1
671 candlestick dr,200,2,2
"6717 Birchbrook Dr, Nashville, TN 37013, United States",0,1,1
672 ANNEX AVE B,0,1,1
"672 Annex Ave, Nashville, TN 37209, United States",1400,8,8
"672 Annex Ave, Nashville, Tennessee, 37209",0,1,1
"6724 Rodney Ct, Nashville, TN 37205, United States",0,1,1
"6726 Pennywell Dr, Nashville, TN 37205, United States",0,1,1
"6728 Fleetwood Dr, Nashville, TN 37205, United States",0,1,1
"673 Candlestick Dr, Nashville, TN 37211, United States",200,2,2
"673 Harpeth Trace Dr, Nashville, TN 37221, United States",0,1,1
"6732 Rodney Ct, Nashville, TN 37205, United States",0,1,1
"6737 Currywood Dr, Nashville, TN 37205, United States",600,4,2
"6740 Ascot Dr, Nashville, TN 37013, United States",0,1,1
"6744 Currywood Dr, Nashville, TN 37205, United States",0,1,1
6748 Currywood Dr,400,3,3
"675 Heritage Dr,  Madison TN 37115, United States",200,2,2
"675 Heritage Dr, Madison, TN 37115, United States",400,3,3
"675 Heritage Dr, Nashville, TN 37115, United States",200,2,2
"676 ANNEX AVE, 37209",0,1,1
676 Annex Ave,0,1,1
"676 Annex Ave, Nashville, TN 37209, United States",800,5,5
"676 Magnolia Ln, Nashville, TN 37211, United States",200,2,2
676 annex ave b,400,3,3
"677 MAGNOLIA LN, 37211",0,1,1
"677 Revels Dr, Nashville, TN 37207, United States",200,2,2
"68 Benzing Rd, Nashville, TN 37013, United States",0,1,1
68 ravenwood hills cir,200,2,2
"6808 Pennywell Dr, Nashville, TN 37205, United States",0,1,1
"681 Harpeth Trace Dr, Nashville, TN 37221, United States",0,1,1
"681 Rowan Dr, Nashville, TN 37207, United States",0,1,1
681 harpeth trace dr,0,1,1
"682 Harding Pl, Nashville, TN 37211, United States",0,1,1
6820 Pennywell Dr,0,1,1
"6823 Highland Park Dr, Nashville, TN 37205, United States",400,3,3
6831 Alto Vista Dr,200,2,2
"6836 Pennywell Dr, Nashville, TN 37205, United States",0,1,1
"6840 Highland Park Dr, Nashville, Tennessee, 37205",0,1,1
6840 highland park dr,0,1,1
"685 Rowan Dr, Nashville, TN 37207, United States",0,1,1
"69 Jonell Dr, Nashville, TN 37210, United States",0,1,1
69 Trimble St,0,1,1
69 lyle ln,0,1,1
"6917 Highland Park Dr, Nashville, TN 37205, United States",0,1,1
"692 Rowan Dr, Nashville, TN 37207, United States",0,1,1
692 brewer dr,0,1,1
692 harding pl,0,1,1
"693 Rowan Dr, Nashville, TN 37207, United States",0,1,1
"6935 Highland Park Dr, Nashville, TN 37205, United States",0,1,1
"6948 SUNNYWOOD DR, 37211",0,1,1
696 Piccadilly Row,200,2,2
6966 Highway 70 S,0,1,1
697 Harpeth Trace Dr,0,1,1
"70 Lutie St, Nashville, TN 37210, United States",0,1,1
70 Tusculum Rd,400,3,1
"70 Valeria St, Nashville, TN 37210, United States",0,1,1
"700 2nd Ave S, Nashville, TN 37210, United States",0,1,1
"700 45th Ave N, Nashville, TN 37209, United States",0,1,1
700 51st ave n,0,1,1
"700 Currey Rd, Nashville, TN 37217, United States",0,1,1
"700 E Old Hickory Blvd, Nashville, TN 37115, United States",0,1,1
"700 Luann Ct, Nashville, TN 37013, United States",0,1,1
"700 Piccadilly Row, Nashville, TN 37013, United States",0,1,4
"700 Stockell St, Nashville, TN 37207, United States",0,1,1
700 Work Dr,0,1,1
700 frodo ln,0,1,1
"701 Barbara Dr, Nashville, TN 37115, United States",200,2,2
"701 Bixler Ave, Nashville, TN 37115, United States",0,1,1
701 Brent Glen Pl,0,1,1
"701 Brent Glen Pl, Nashville, TN 37211, United States",0,1,1
701 Cantrell Ave,0,1,1
"701 Cantrell Ave, Nashville, TN 37215, United States",600,4,1
